id,as_of_time,device_id,name,gender,age,country,city,phone,tags,register_time,login_time,ext_fields,event_count,event_value_sum,event_value_mean,event_active_days,event_unique_scene_count,event_unique_item_count,event_first_time,event_last_time,event_recency_seconds,event_count_1d,event_count_7d,event_count_30d,event_expose_count_5m,event_value_sum_5m,event_expose_count_1h,event_value_sum_1h,event_expose_count_24h,event_value_sum_24h,event_click_count,event_expose_count,event_buy_count,event_collect_count,event_stay_count,event_click_rate
user_6783,1787098340,device_6783,user_6783,1,44,JP,city_0,phone_6783,"category_7,category_49,category_6,tag_123,tag_15,tag_5,tag_32",1732031956,1787305509,"{""interest_categories"":[""category_7"",""category_49"",""category_6""],""activity"":0.2363}",13.0,166.252,12.788615384615385,8.0,3.0,8.0,1785265024.0,1786864593.0,233747.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,4.0,0.1111111111111111
user_6784,1787098340,device_6784,user_6784,0,41,JP,city_8,phone_6784,"category_51,category_25,category_13,tag_89,tag_97,tag_33,tag_58",1746095615,1787531151,"{""interest_categories"":[""category_51"",""category_25"",""category_13""],""activity"":0.0756}",6.0,35.551,5.925166666666667,4.0,3.0,4.0,1785105296.0,1786223860.0,874480.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.2
user_6785,1787098340,device_6785,user_6785,1,25,CN,city_5,phone_6785,"category_55,category_61,category_63,tag_100,tag_44,tag_36,tag_64",1773760492,1787497069,"{""interest_categories"":[""category_55"",""category_61"",""category_63""],""activity"":0.0369}",13.0,132.187,10.168230769230771,7.0,3.0,7.0,1785601852.0,1786985641.0,112699.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,3.0,0.2222222222222222
user_6786,1787098340,device_6786,user_6786,0,25,SG,city_16,phone_6786,"category_40,category_30,category_27,tag_55,tag_6,tag_51,tag_43",1757237863,1787206318,"{""interest_categories"":[""category_40"",""category_30"",""category_27""],""activity"":0.2251}",8.0,21.19,2.64875,6.0,3.0,6.0,1785327527.0,1786433994.0,664346.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0
user_6787,1787098340,device_6787,user_6787,1,33,JP,city_15,phone_6787,"category_27,category_14,category_48,tag_104,tag_40,tag_44,tag_66",1738009211,1787610717,"{""interest_categories"":[""category_27"",""category_14"",""category_48""],""activity"":0.1689}",12.0,80.11,6.675833333333333,7.0,3.0,8.0,1785114636.0,1786838244.0,260096.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,0.2
user_6788,1787098340,device_6788,user_6788,0,54,JP,city_12,phone_6788,"category_58,category_35,category_2,tag_75,tag_59,tag_87,tag_29",1773152675,1787272250,"{""interest_categories"":[""category_58"",""category_35"",""category_2""],""activity"":0.5037}",4.0,39.564,9.891,2.0,2.0,2.0,1785192578.0,1785808792.0,1289548.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.3333333333333333
user_6789,1787098340,device_6789,user_6789,1,43,US,city_15,phone_6789,"category_63,category_18,category_19,tag_123,tag_8,tag_4,tag_107",1760508203,1787146101,"{""interest_categories"":[""category_63"",""category_18"",""category_19""],""activity"":0.0311}",16.0,215.20000000000002,13.450000000000001,8.0,3.0,10.0,1785118865.0,1786778670.0,319670.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,4.0,0.16666666666666666
user_6790,1787098340,device_6790,user_6790,0,46,US,city_15,phone_6790,"category_53,category_12,category_14,tag_43,tag_110,tag_35,tag_45",1763188753,1787107106,"{""interest_categories"":[""category_53"",""category_12"",""category_14""],""activity"":0.2152}",12.0,78.76,6.5633333333333335,7.0,3.0,9.0,1785623267.0,1787035068.0,63272.0,3.0,6.0,12.0,0.0,0.0,0.0,0.0,2.0,22.327,1.0,9.0,0.0,0.0,2.0,0.1
user_6791,1787098340,device_6791,user_6791,1,30,JP,city_10,phone_6791,"category_53,category_59,category_62,tag_11,tag_114,tag_72,tag_10",1733212823,1787213269,"{""interest_categories"":[""category_53"",""category_59"",""category_62""],""activity"":0.6598}",13.0,73.517,5.655153846153846,8.0,3.0,9.0,1785194027.0,1787018625.0,79715.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,3.0,0.1
user_6792,1787098340,device_6792,user_6792,0,61,US,city_13,phone_6792,"category_17,category_39,category_40,tag_44,tag_77,tag_27,tag_70",1764046062,1787546367,"{""interest_categories"":[""category_17"",""category_39"",""category_40""],""activity"":0.0805}",13.0,79.684,6.129538461538461,8.0,3.0,9.0,1785223247.0,1786914391.0,183949.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0,0.1
user_6793,1787098340,device_6793,user_6793,1,65,SG,city_4,phone_6793,"category_15,category_41,category_49,tag_45,tag_3,tag_23,tag_105",1732350337,1787211637,"{""interest_categories"":[""category_15"",""category_41"",""category_49""],""activity"":0.0852}",7.0,35.09,5.012857142857143,5.0,2.0,5.0,1785590729.0,1786954789.0,143551.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.16666666666666666
user_6794,1787098340,device_6794,user_6794,0,35,CN,city_2,phone_6794,"category_48,category_17,category_53,tag_90,tag_96,tag_28,tag_108",1771837039,1787250922,"{""interest_categories"":[""category_48"",""category_17"",""category_53""],""activity"":0.3082}",16.0,155.78,9.73625,8.0,3.0,10.0,1785119399.0,1786847904.0,250436.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,3.0,0.23076923076923078
user_6795,1787098340,device_6795,user_6795,1,67,US,city_7,phone_6795,"category_34,category_51,category_4,tag_25,tag_77,tag_64,tag_119",1780655435,1787535559,"{""interest_categories"":[""category_34"",""category_51"",""category_4""],""activity"":0.3076}",12.0,215.48399999999998,17.956999999999997,8.0,3.0,9.0,1785036865.0,1787030101.0,68239.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,3.0,0.0
user_6796,1787098340,device_6796,user_6796,0,17,CN,city_17,phone_6796,"category_16,category_28,category_34,tag_72,tag_28,tag_1,tag_51",1749626880,1787425180,"{""interest_categories"":[""category_16"",""category_28"",""category_34""],""activity"":0.5276}",12.0,136.155,11.34625,4.0,3.0,7.0,1785112706.0,1786820579.0,277761.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,3.0,0.2222222222222222
user_6797,1787098340,device_6797,user_6797,1,63,US,city_9,phone_6797,"category_46,category_53,category_43,tag_65,tag_91,tag_54,tag_79",1735486359,1787615166,"{""interest_categories"":[""category_46"",""category_53"",""category_43""],""activity"":0.1548}",16.0,65.467,4.0916875,8.0,3.0,13.0,1785528741.0,1786977196.0,121144.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,2.0,0.07142857142857142
user_6798,1787098340,device_6798,user_6798,0,59,JP,city_18,phone_6798,"category_48,category_19,category_34,tag_75,tag_96,tag_53,tag_19",1753549719,1787413729,"{""interest_categories"":[""category_48"",""category_19"",""category_34""],""activity"":0.1355}",18.0,131.101,7.283388888888889,9.0,3.0,12.0,1785089182.0,1786739804.0,358536.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,5.0,0.07692307692307693
user_6799,1787098340,device_6799,user_6799,1,43,SG,city_18,phone_6799,"category_12,category_0,category_43,tag_63,tag_77,tag_47,tag_23",1732059539,1787476465,"{""interest_categories"":[""category_12"",""category_0"",""category_43""],""activity"":0.0637}",16.0,51.846000000000004,3.2403750000000002,10.0,3.0,11.0,1785037705.0,1787012582.0,85758.0,1.0,6.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,0.0,1.0,3.0,0.08333333333333333
user_6800,1787098340,device_6800,user_6800,0,17,SG,city_10,phone_6800,"category_25,category_36,category_53,tag_21,tag_71,tag_87,tag_62",1745377048,1787190778,"{""interest_categories"":[""category_25"",""category_36"",""category_53""],""activity"":0.2017}",15.0,194.51999999999998,12.967999999999998,8.0,3.0,10.0,1785292082.0,1786901519.0,196821.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,4.0,0.09090909090909091
user_6801,1787098340,device_6801,user_6801,1,34,CN,city_18,phone_6801,"category_15,category_10,category_31,tag_56,tag_46,tag_47,tag_69",1764288981,1787427684,"{""interest_categories"":[""category_15"",""category_10"",""category_31""],""activity"":0.1438}",11.0,144.075,13.09772727272727,6.0,3.0,7.0,1785172716.0,1786908424.0,189916.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,0.125
user_6802,1787098340,device_6802,user_6802,0,42,US,city_2,phone_6802,"category_33,category_48,category_28,tag_110,tag_63,tag_121,tag_82",1777618311,1787361012,"{""interest_categories"":[""category_33"",""category_48"",""category_28""],""activity"":0.2692}",15.0,75.479,5.031933333333333,7.0,3.0,9.0,1785178154.0,1786748606.0,349734.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,4.0,0.18181818181818182
user_6803,1787098340,device_6803,user_6803,1,61,US,city_17,phone_6803,"category_10,category_62,category_52,tag_75,tag_55,tag_77,tag_70",1763009604,1787461902,"{""interest_categories"":[""category_10"",""category_62"",""category_52""],""activity"":0.2534}",22.0,181.262,8.239181818181818,11.0,3.0,13.0,1785037665.0,1786899548.0,198792.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,1.0,0.0,4.0,0.23529411764705882
user_6804,1787098340,device_6804,user_6804,0,69,US,city_11,phone_6804,"category_59,category_28,category_48,tag_50,tag_112,tag_34,tag_57",1776574901,1787456382,"{""interest_categories"":[""category_59"",""category_28"",""category_48""],""activity"":0.1526}",15.0,192.078,12.805200000000001,8.0,3.0,10.0,1785128716.0,1787009020.0,89320.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,4.0,0.09090909090909091
user_6805,1787098340,device_6805,user_6805,1,21,US,city_4,phone_6805,"category_29,category_36,category_18,tag_51,tag_101,tag_79,tag_75",1740679090,1787534841,"{""interest_categories"":[""category_29"",""category_36"",""category_18""],""activity"":0.5202}",9.0,67.848,7.538666666666667,5.0,3.0,5.0,1785198258.0,1786563350.0,534990.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,0.2857142857142857
user_6806,1787098340,device_6806,user_6806,0,27,SG,city_7,phone_6806,"category_31,category_41,category_2,tag_44,tag_23,tag_55,tag_88",1761927403,1787561320,"{""interest_categories"":[""category_31"",""category_41"",""category_2""],""activity"":0.081}",11.0,64.636,5.8759999999999994,9.0,2.0,9.0,1785435370.0,1786971321.0,127019.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0
user_6807,1787098340,device_6807,user_6807,1,49,SG,city_2,phone_6807,"category_52,category_57,category_53,tag_127,tag_7,tag_105,tag_77",1750671581,1787468261,"{""interest_categories"":[""category_52"",""category_57"",""category_53""],""activity"":0.1041}",6.0,88.876,14.812666666666667,3.0,3.0,4.0,1785124826.0,1786544020.0,554320.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.2
user_6808,1787098340,device_6808,user_6808,0,65,US,city_2,phone_6808,"category_2,category_41,category_29,tag_1,tag_52,tag_23,tag_99",1734205712,1787532614,"{""interest_categories"":[""category_2"",""category_41"",""category_29""],""activity"":0.3024}",7.0,67.36000000000001,9.622857142857145,4.0,3.0,4.0,1785096777.0,1786911072.0,187268.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.2
user_6809,1787098340,device_6809,user_6809,1,16,JP,city_0,phone_6809,"category_53,category_8,category_27,tag_91,tag_50,tag_47,tag_5",1758926580,1787153786,"{""interest_categories"":[""category_53"",""category_8"",""category_27""],""activity"":0.1814}",10.0,144.589,14.4589,5.0,3.0,7.0,1785252741.0,1786622932.0,475408.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0
user_6810,1787098340,device_6810,user_6810,0,56,SG,city_10,phone_6810,"category_1,category_49,category_50,tag_44,tag_114,tag_56,tag_127",1741578125,1787023139,"{""interest_categories"":[""category_1"",""category_49"",""category_50""],""activity"":0.1779}",11.0,88.376,8.03418181818182,5.0,3.0,9.0,1785121720.0,1787007122.0,91218.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0
user_6811,1787098340,device_6811,user_6811,1,53,US,city_12,phone_6811,"category_38,category_7,category_45,tag_49,tag_21,tag_68,tag_9",1740894259,1787233803,"{""interest_categories"":[""category_38"",""category_7"",""category_45""],""activity"":0.2042}",11.0,35.431,3.2209999999999996,7.0,3.0,8.0,1785059862.0,1787081326.0,17014.0,3.0,7.0,11.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,8.0,0.0,0.0,2.0,0.1111111111111111
user_6812,1787098340,device_6812,user_6812,0,58,US,city_10,phone_6812,"category_18,category_35,category_30,tag_73,tag_48,tag_26,tag_2",1772065231,1787591981,"{""interest_categories"":[""category_18"",""category_35"",""category_30""],""activity"":0.093}",7.0,57.716,8.245142857142858,4.0,3.0,5.0,1785049555.0,1787078364.0,19976.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,13.196,0.0,5.0,0.0,0.0,2.0,0.0
user_6813,1787098340,device_6813,user_6813,1,28,CN,city_13,phone_6813,"category_55,category_49,category_30,tag_24,tag_127,tag_71,tag_65",1771197742,1787572179,"{""interest_categories"":[""category_55"",""category_49"",""category_30""],""activity"":0.1849}",14.0,85.455,6.103928571428571,9.0,3.0,10.0,1785231417.0,1786404286.0,694054.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,3.0,0.09090909090909091
user_6814,1787098340,device_6814,user_6814,0,50,US,city_1,phone_6814,"category_29,category_46,category_14,tag_27,tag_98,tag_22,tag_77",1782006171,1787100325,"{""interest_categories"":[""category_29"",""category_46"",""category_14""],""activity"":0.3073}",3.0,3.0,1.0,3.0,1.0,3.0,1785836450.0,1786889043.0,209297.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
user_6815,1787098340,device_6815,user_6815,1,55,US,city_8,phone_6815,"category_6,category_55,category_51,tag_91,tag_49,tag_56,tag_94",1749226121,1787399364,"{""interest_categories"":[""category_6"",""category_55"",""category_51""],""activity"":0.3499}",9.0,18.203,2.0225555555555554,6.0,2.0,7.0,1785350182.0,1786803174.0,295166.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.125
user_6816,1787098340,device_6816,user_6816,0,32,US,city_3,phone_6816,"category_6,category_15,category_12,tag_103,tag_3,tag_27,tag_75",1758088421,1787249102,"{""interest_categories"":[""category_6"",""category_15"",""category_12""],""activity"":0.5447}",10.0,52.242000000000004,5.224200000000001,5.0,3.0,7.0,1785413531.0,1786882122.0,216218.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0
user_6817,1787098340,device_6817,user_6817,1,60,CN,city_14,phone_6817,"category_57,category_40,category_29,tag_10,tag_86,tag_126,tag_97",1741198887,1787565243,"{""interest_categories"":[""category_57"",""category_40"",""category_29""],""activity"":0.1602}",13.0,146.743,11.287923076923077,5.0,3.0,8.0,1785294518.0,1786958470.0,139870.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,4.0,0.1111111111111111
user_6818,1787098340,device_6818,user_6818,0,70,US,city_14,phone_6818,"category_25,category_45,category_3,tag_6,tag_120,tag_77,tag_13",1759497019,1787300368,"{""interest_categories"":[""category_25"",""category_45"",""category_3""],""activity"":0.5551}",18.0,184.298,10.238777777777777,9.0,3.0,11.0,1785314726.0,1786892495.0,205845.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,5.0,0.15384615384615385
user_6819,1787098340,device_6819,user_6819,1,40,JP,city_5,phone_6819,"category_43,category_22,category_5,tag_105,tag_62,tag_98,tag_107",1746725175,1787340767,"{""interest_categories"":[""category_43"",""category_22"",""category_5""],""activity"":0.0878}",10.0,10.0,1.0,7.0,3.0,8.0,1785135596.0,1786892803.0,205537.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.2
user_6820,1787098340,device_6820,user_6820,0,45,SG,city_6,phone_6820,"category_2,category_38,category_27,tag_108,tag_113,tag_34,tag_14",1746648207,1787061205,"{""interest_categories"":[""category_2"",""category_38"",""category_27""],""activity"":0.2864}",9.0,41.532,4.6146666666666665,6.0,3.0,7.0,1785206537.0,1786592525.0,505815.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0
user_6821,1787098340,device_6821,user_6821,1,68,SG,city_13,phone_6821,"category_51,category_56,category_5,tag_116,tag_38,tag_79,tag_30",1761972495,1787405322,"{""interest_categories"":[""category_51"",""category_56"",""category_5""],""activity"":0.1862}",9.0,42.594,4.732666666666667,6.0,3.0,8.0,1785192844.0,1786578842.0,519498.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0
user_6822,1787098340,device_6822,user_6822,0,64,JP,city_16,phone_6822,"category_7,category_60,category_42,tag_81,tag_108,tag_38,tag_44",1753149111,1787149667,"{""interest_categories"":[""category_7"",""category_60"",""category_42""],""activity"":0.3902}",6.0,6.0,1.0,6.0,3.0,6.0,1785171569.0,1786495685.0,602655.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
user_6823,1787098340,device_6823,user_6823,1,56,JP,city_16,phone_6823,"category_60,category_0,category_55,tag_72,tag_79,tag_18,tag_59",1737366193,1787279234,"{""interest_categories"":[""category_60"",""category_0"",""category_55""],""activity"":0.2255}",8.0,8.0,1.0,5.0,2.0,8.0,1785494889.0,1787088114.0,10226.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0
user_6824,1787098340,device_6824,user_6824,0,66,US,city_2,phone_6824,"category_57,category_50,category_58,tag_98,tag_3,tag_29,tag_114",1771375450,1787158526,"{""interest_categories"":[""category_57"",""category_50"",""category_58""],""activity"":0.5534}",7.0,67.336,9.619428571428571,5.0,3.0,5.0,1785644026.0,1787033877.0,64463.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.16666666666666666
user_6825,1787098340,device_6825,user_6825,1,59,CN,city_10,phone_6825,"category_55,category_43,category_63,tag_106,tag_53,tag_56,tag_114",1773474617,1787531679,"{""interest_categories"":[""category_55"",""category_43"",""category_63""],""activity"":0.1943}",18.0,277.182,15.399000000000001,9.0,3.0,9.0,1785082254.0,1786609303.0,489037.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,6.0,0.25
user_6826,1787098340,device_6826,user_6826,0,53,JP,city_1,phone_6826,"category_63,category_8,category_40,tag_56,tag_43,tag_95,tag_80",1742530318,1787164247,"{""interest_categories"":[""category_63"",""category_8"",""category_40""],""activity"":0.1813}",12.0,116.596,9.716333333333333,7.0,3.0,8.0,1785064667.0,1787070440.0,27900.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,2.0,0.2
user_6827,1787098340,device_6827,user_6827,1,56,CN,city_12,phone_6827,"category_6,category_43,category_32,tag_3,tag_44,tag_86,tag_35",1754412113,1787316990,"{""interest_categories"":[""category_6"",""category_43"",""category_32""],""activity"":0.617}",8.0,41.655,5.206875,5.0,3.0,6.0,1785693404.0,1786821394.0,276946.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.14285714285714285
user_6828,1787098340,device_6828,user_6828,0,55,JP,city_9,phone_6828,"category_30,category_50,category_12,tag_112,tag_38,tag_97,tag_127",1744633049,1787397769,"{""interest_categories"":[""category_30"",""category_50"",""category_12""],""activity"":0.0717}",11.0,117.757,10.705181818181819,5.0,3.0,8.0,1785417505.0,1786975248.0,123092.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,0.1111111111111111
user_6829,1787098340,device_6829,user_6829,1,30,CN,city_4,phone_6829,"category_39,category_58,category_61,tag_35,tag_65,tag_60,tag_52",1734540602,1787479272,"{""interest_categories"":[""category_39"",""category_58"",""category_61""],""activity"":0.1197}",11.0,163.65099999999998,14.877363636363635,6.0,3.0,7.0,1785391256.0,1786954626.0,143714.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,0.125
user_6830,1787098340,device_6830,user_6830,0,31,JP,city_1,phone_6830,"category_62,category_45,category_19,tag_106,tag_122,tag_62,tag_110",1751894072,1787538483,"{""interest_categories"":[""category_62"",""category_45"",""category_19""],""activity"":0.3379}",9.0,154.473,17.163666666666668,4.0,2.0,5.0,1785434383.0,1786313299.0,785041.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.2857142857142857
user_6831,1787098340,device_6831,user_6831,1,25,CN,city_5,phone_6831,"category_28,category_24,category_44,tag_127,tag_36,tag_65,tag_46",1743980744,1787221057,"{""interest_categories"":[""category_28"",""category_24"",""category_44""],""activity"":0.4365}",8.0,130.678,16.33475,3.0,2.0,4.0,1785648731.0,1786935994.0,162346.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.2
user_6832,1787098340,device_6832,user_6832,0,30,CN,city_5,phone_6832,"category_18,category_42,category_30,tag_65,tag_110,tag_99,tag_75",1772340750,1787024249,"{""interest_categories"":[""category_18"",""category_42"",""category_30""],""activity"":0.3033}",11.0,158.64000000000001,14.421818181818184,5.0,2.0,6.0,1786128957.0,1787052650.0,45690.0,1.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,3.0,0.25
user_6833,1787098340,device_6833,user_6833,1,54,CN,city_13,phone_6833,"category_58,category_22,category_48,tag_2,tag_34,tag_118,tag_126",1747156832,1787045857,"{""interest_categories"":[""category_58"",""category_22"",""category_48""],""activity"":0.1591}",7.0,30.719,4.388428571428571,6.0,3.0,6.0,1785653564.0,1786953769.0,144571.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
user_6834,1787098340,device_6834,user_6834,0,25,CN,city_0,phone_6834,"category_11,category_6,category_45,tag_31,tag_49,tag_61,tag_124",1729232440,1787550408,"{""interest_categories"":[""category_11"",""category_6"",""category_45""],""activity"":0.3702}",12.0,104.701,8.725083333333332,6.0,3.0,8.0,1785124623.0,1787017266.0,81074.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0,1.0,14.343,0.0,8.0,0.0,0.0,4.0,0.0
user_6835,1787098340,device_6835,user_6835,1,45,SG,city_10,phone_6835,"category_2,category_28,category_60,tag_88,tag_118,tag_7,tag_44",1734353355,1787538263,"{""interest_categories"":[""category_2"",""category_28"",""category_60""],""activity"":0.3684}",8.0,53.62,6.7025,5.0,3.0,6.0,1785579401.0,1786650696.0,447644.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.14285714285714285
user_6836,1787098340,device_6836,user_6836,0,58,SG,city_7,phone_6836,"category_6,category_13,category_26,tag_108,tag_53,tag_126,tag_120",1763013180,1787565687,"{""interest_categories"":[""category_6"",""category_13"",""category_26""],""activity"":0.1561}",8.0,8.0,1.0,6.0,3.0,8.0,1785552017.0,1786663635.0,434705.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
user_6837,1787098340,device_6837,user_6837,1,56,US,city_8,phone_6837,"category_54,category_27,category_53,tag_29,tag_65,tag_0,tag_117",1730061680,1787591424,"{""interest_categories"":[""category_54"",""category_27"",""category_53""],""activity"":0.0838}",15.0,129.752,8.650133333333335,8.0,3.0,11.0,1785081807.0,1787071738.0,26602.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,4.0,0.0
user_6838,1787098340,device_6838,user_6838,0,23,US,city_17,phone_6838,"category_11,category_52,category_41,tag_24,tag_87,tag_59,tag_88",1752756355,1787289139,"{""interest_categories"":[""category_11"",""category_52"",""category_41""],""activity"":0.2057}",13.0,191.438,14.725999999999999,8.0,2.0,9.0,1785025591.0,1786736070.0,362270.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0
user_6839,1787098340,device_6839,user_6839,1,31,US,city_9,phone_6839,"category_32,category_11,category_61,tag_122,tag_68,tag_25,tag_22",1754347776,1787122095,"{""interest_categories"":[""category_32"",""category_11"",""category_61""],""activity"":0.6978}",10.0,170.13,17.012999999999998,5.0,2.0,5.0,1785063908.0,1786813995.0,284345.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,0.2857142857142857
user_6840,1787098340,device_6840,user_6840,0,56,JP,city_1,phone_6840,"category_56,category_57,category_41,tag_52,tag_40,tag_7,tag_13",1740339525,1787054047,"{""interest_categories"":[""category_56"",""category_57"",""category_41""],""activity"":0.2211}",14.0,160.586,11.470428571428572,6.0,3.0,8.0,1785287416.0,1787091770.0,6570.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,10.186,1.0,8.0,0.0,0.0,5.0,0.1111111111111111
user_6841,1787098340,device_6841,user_6841,1,40,JP,city_9,phone_6841,"category_61,category_56,category_24,tag_78,tag_13,tag_34,tag_81",1753724080,1787562631,"{""interest_categories"":[""category_61"",""category_56"",""category_24""],""activity"":0.0667}",11.0,148.011,13.455545454545454,7.0,2.0,7.0,1785678811.0,1787076070.0,22270.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,65.912,1.0,7.0,0.0,0.0,3.0,0.125
user_6842,1787098340,device_6842,user_6842,0,55,JP,city_2,phone_6842,"category_2,category_42,category_32,tag_78,tag_66,tag_91,tag_92",1775598467,1787072741,"{""interest_categories"":[""category_2"",""category_42"",""category_32""],""activity"":0.2223}",5.0,50.601,10.1202,4.0,3.0,4.0,1785072905.0,1785391065.0,1707275.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
