id,device_id,name,gender,age,country,city,phone,tags,register_time,login_time,ext_fields,event_count,event_value_sum,event_value_mean,event_active_days,event_unique_scene_count,event_unique_item_count,event_first_time,event_last_time,event_recency_seconds,event_count_1d,event_count_7d,event_count_30d,event_click_count,event_expose_count,event_buy_count,event_collect_count,event_stay_count,event_click_rate
user_7925,1ec70602-5ce4-11ed-8032-00000000245a,name_7925,1,36,country_0,city_1,phone_7925,tags_1,1667385045,1667423200,{},14,14,1.0,7,3,14,1667080834,1667599041,37990.0,1,14,14,14,0,0,0,0,1.0
user_7926,1ec707ba-5ce4-11ed-801b-000000002298,name_7926,1,45,country_0,city_4,phone_7926,tags_33,1667632890,1667254778,{},11,11,1.0,6,3,11,1667044563,1667589591,47440.0,2,11,11,11,0,0,0,0,1.0
user_7927,1ec70abc-5ce4-11ed-803c-000000000bdd,name_7927,1,100,country_0,city_8,phone_7927,tags_22,1667093079,1667117845,{},7,7,1.0,6,3,7,1667041017,1667598241,38790.0,1,7,7,7,0,0,0,0,1.0
user_7928,1ec70c7e-5ce4-11ed-805f-000000001bee,name_7928,0,32,country_0,city_1,phone_7928,tags_94,1667187956,1667055343,{},9,9,1.0,5,3,9,1667109728,1667635690,1341.0,2,9,9,9,0,0,0,0,1.0
user_7929,1ec70e18-5ce4-11ed-805e-000000000935,name_7929,1,76,country_0,city_2,phone_7929,tags_32,1667514991,1667236274,{},6,6,1.0,5,3,6,1667073783,1667614792,22239.0,2,6,6,6,0,0,0,0,1.0
user_7930,1ec70fa8-5ce4-11ed-8005-000000000f30,name_7930,0,92,country_0,city_2,phone_7930,tags_62,1667156828,1667114662,{},4,4,1.0,3,1,4,1667324184,1667561007,76024.0,1,4,4,4,0,0,0,0,1.0
user_7931,1ec7112e-5ce4-11ed-8010-000000002109,name_7931,0,37,country_0,city_7,phone_7931,tags_52,1667422559,1667579402,{},9,9,1.0,4,3,9,1667067670,1667591773,45258.0,2,9,9,9,0,0,0,0,1.0
user_7932,1ec712b4-5ce4-11ed-804e-00000000012b,name_7932,1,96,country_0,city_3,phone_7932,tags_36,1667407424,1667087824,{},14,14,1.0,7,3,14,1667033953,1667567270,69761.0,1,14,14,14,0,0,0,0,1.0
user_7933,1ec7143a-5ce4-11ed-805a-000000000552,name_7933,0,75,country_0,city_3,phone_7933,tags_21,1667581007,1667407168,{},14,14,1.0,6,3,14,1667034692,1667571693,65338.0,1,14,14,14,0,0,0,0,1.0
user_7934,1ec715de-5ce4-11ed-8064-000000001cca,name_7934,0,84,country_0,city_9,phone_7934,tags_79,1667105690,1667086423,{},8,8,1.0,5,3,8,1667128200,1667581890,55141.0,1,8,8,8,0,0,0,0,1.0
user_7935,1ec717aa-5ce4-11ed-8045-0000000026e1,name_7935,0,86,country_0,city_0,phone_7935,tags_56,1667435209,1667039991,{},11,11,1.0,7,3,11,1667157943,1667615093,21938.0,3,11,11,11,0,0,0,0,1.0
user_7936,1ec7193a-5ce4-11ed-802c-00000000024a,name_7936,0,86,country_0,city_4,phone_7936,tags_99,1667533332,1667224325,{},7,7,1.0,3,3,7,1667118489,1667631494,5537.0,2,7,7,7,0,0,0,0,1.0
user_7937,1ec71ad4-5ce4-11ed-803e-000000000bc9,name_7937,0,62,country_0,city_5,phone_7937,tags_78,1667151936,1667372967,{},13,13,1.0,8,3,13,1667086212,1667609714,27317.0,1,13,13,13,0,0,0,0,1.0
user_7938,1ec71c64-5ce4-11ed-805f-00000000050f,name_7938,1,74,country_0,city_0,phone_7938,tags_55,1667058093,1667247102,{},9,9,1.0,5,3,9,1667102385,1667588137,48894.0,1,9,9,9,0,0,0,0,1.0
user_7939,1ec72038-5ce4-11ed-8015-0000000013f3,name_7939,1,20,country_0,city_5,phone_7939,tags_90,1667283749,1667088047,{},9,9,1.0,4,3,9,1667057616,1667621636,15395.0,2,9,9,9,0,0,0,0,1.0
user_7940,1ec721fa-5ce4-11ed-8044-000000001340,name_7940,0,95,country_0,city_7,phone_7940,tags_43,1667049165,1667452916,{},11,11,1.0,7,3,11,1667079708,1667564884,72147.0,1,11,11,11,0,0,0,0,1.0
user_7941,1ec7238a-5ce4-11ed-8055-000000001b11,name_7941,1,9,country_0,city_1,phone_7941,tags_56,1667249654,1667414514,{},9,9,1.0,6,3,9,1667096400,1667591372,45659.0,1,9,9,9,0,0,0,0,1.0
user_7942,1ec7251a-5ce4-11ed-8022-000000000062,name_7942,1,86,country_0,city_0,phone_7942,tags_14,1667188228,1667095964,{},16,16,1.0,8,3,16,1667064208,1667612965,24066.0,2,16,16,16,0,0,0,0,1.0
user_7943,1ec726aa-5ce4-11ed-8014-000000001bf3,name_7943,1,12,country_0,city_6,phone_7943,tags_20,1667604605,1667607779,{},12,12,1.0,7,3,12,1667033470,1667630007,7024.0,1,12,12,12,0,0,0,0,1.0
user_7944,1ec72830-5ce4-11ed-805a-00000000010d,name_7944,0,33,country_0,city_2,phone_7944,tags_78,1667585234,1667324869,{},7,7,1.0,5,2,7,1667040218,1667573219,63812.0,1,7,7,7,0,0,0,0,1.0
user_7945,1ec729b6-5ce4-11ed-8054-0000000011f6,name_7945,1,22,country_0,city_2,phone_7945,tags_43,1667612624,1667259729,{},10,10,1.0,6,3,10,1667035316,1667626263,10768.0,2,10,10,10,0,0,0,0,1.0
user_7946,1ec72b3c-5ce4-11ed-803c-00000000204c,name_7946,0,95,country_0,city_9,phone_7946,tags_10,1667583965,1667424044,{},11,11,1.0,4,3,11,1667096849,1667444083,192948.0,0,11,11,11,0,0,0,0,1.0
user_7947,1ec72cb8-5ce4-11ed-8052-000000001011,name_7947,0,41,country_0,city_8,phone_7947,tags_35,1667619374,1667257740,{},10,10,1.0,6,3,10,1667061256,1667625433,11598.0,4,10,10,10,0,0,0,0,1.0
user_7948,1ec72e3e-5ce4-11ed-801d-0000000023ba,name_7948,0,92,country_0,city_4,phone_7948,tags_16,1667611318,1667437238,{},12,12,1.0,6,3,12,1667046218,1667601238,35793.0,3,12,12,12,0,0,0,0,1.0
user_7949,1ec72fc4-5ce4-11ed-8028-000000002120,name_7949,0,100,country_0,city_3,phone_7949,tags_31,1667113894,1667348118,{},15,15,1.0,7,3,15,1667042701,1667590967,46064.0,2,15,15,15,0,0,0,0,1.0
user_7950,1ec7314a-5ce4-11ed-8019-0000000007ab,name_7950,1,40,country_0,city_7,phone_7950,tags_66,1667094756,1667537791,{},14,14,1.0,5,3,14,1667065305,1667597481,39550.0,4,14,14,14,0,0,0,0,1.0
user_7951,1ec732d0-5ce4-11ed-8013-000000001030,name_7951,1,100,country_0,city_1,phone_7951,tags_37,1667219244,1667517603,{},10,10,1.0,6,3,10,1667113107,1667588844,48187.0,1,10,10,10,0,0,0,0,1.0
user_7952,1ec73456-5ce4-11ed-8062-000000001a65,name_7952,0,29,country_0,city_8,phone_7952,tags_66,1667585984,1667453412,{},6,6,1.0,5,3,6,1667065267,1667476630,160401.0,0,6,6,6,0,0,0,0,1.0
user_7953,1ec735dc-5ce4-11ed-8050-0000000003e6,name_7953,0,67,country_0,city_8,phone_7953,tags_30,1667048206,1667371833,{},6,6,1.0,3,3,6,1667357377,1667618226,18805.0,3,6,6,6,0,0,0,0,1.0
user_7954,1ec73758-5ce4-11ed-8059-000000000cb6,name_7954,1,41,country_0,city_3,phone_7954,tags_100,1667264701,1667072088,{},7,7,1.0,5,3,7,1667037805,1667610592,26439.0,1,7,7,7,0,0,0,0,1.0
user_7955,1ec738de-5ce4-11ed-805c-000000002541,name_7955,1,77,country_0,city_9,phone_7955,tags_53,1667204446,1667614339,{},11,11,1.0,4,3,11,1667281401,1667626452,10579.0,3,11,11,11,0,0,0,0,1.0
user_7956,1ec73a64-5ce4-11ed-8061-000000000623,name_7956,1,86,country_0,city_7,phone_7956,tags_45,1667201043,1667371363,{},8,8,1.0,6,3,8,1667074438,1667631200,5831.0,1,8,8,8,0,0,0,0,1.0
user_7957,1ec73be0-5ce4-11ed-801a-000000000f24,name_7957,1,86,country_0,city_4,phone_7957,tags_67,1667136631,1667078883,{},6,6,1.0,4,3,6,1667041346,1667386015,251016.0,0,6,6,6,0,0,0,0,1.0
user_7958,1ec73d66-5ce4-11ed-8052-000000001262,name_7958,1,74,country_0,city_6,phone_7958,tags_5,1667053432,1667097699,{},6,6,1.0,5,3,6,1667076013,1667391397,245634.0,0,6,6,6,0,0,0,0,1.0
user_7959,1ec73eec-5ce4-11ed-805b-00000000057c,name_7959,0,80,country_0,city_6,phone_7959,tags_26,1667544642,1667470349,{},12,12,1.0,6,3,12,1667199676,1667636898,133.0,4,12,12,12,0,0,0,0,1.0
user_7960,1ec74072-5ce4-11ed-8049-00000000251a,name_7960,1,36,country_0,city_7,phone_7960,tags_15,1667164254,1667174990,{},9,9,1.0,5,3,9,1667079655,1667515263,121768.0,0,9,9,9,0,0,0,0,1.0
user_7961,1ec741ee-5ce4-11ed-8042-0000000024d5,name_7961,1,18,country_0,city_0,phone_7961,tags_91,1667414570,1667126479,{},13,13,1.0,6,3,13,1667064807,1667561725,75306.0,1,13,13,13,0,0,0,0,1.0
user_7962,1ec74374-5ce4-11ed-8062-0000000007f4,name_7962,0,92,country_0,city_2,phone_7962,tags_94,1667042275,1667551632,{},16,16,1.0,7,3,16,1667040025,1667557299,79732.0,1,16,16,16,0,0,0,0,1.0
user_7963,1ec744f0-5ce4-11ed-803e-0000000025d3,name_7963,1,91,country_0,city_0,phone_7963,tags_21,1667116184,1667192268,{},12,12,1.0,6,3,12,1667115538,1667630616,6415.0,1,12,12,12,0,0,0,0,1.0
user_7964,1ec74676-5ce4-11ed-801e-000000000eec,name_7964,0,27,country_0,city_4,phone_7964,tags_69,1667470056,1667329784,{},13,13,1.0,6,3,13,1667063782,1667565038,71993.0,1,13,13,13,0,0,0,0,1.0
user_7965,1ec747f2-5ce4-11ed-801e-000000001a31,name_7965,1,76,country_0,city_2,phone_7965,tags_5,1667513540,1667588229,{},3,3,1.0,2,3,3,1667207524,1667621746,15285.0,1,3,3,3,0,0,0,0,1.0
user_7966,1ec7496e-5ce4-11ed-8035-000000000876,name_7966,1,18,country_0,city_0,phone_7966,tags_88,1667615408,1667335336,{},14,14,1.0,5,3,14,1667033538,1667568186,68845.0,1,14,14,14,0,0,0,0,1.0
user_7967,1ec74af4-5ce4-11ed-803e-0000000010d3,name_7967,1,9,country_0,city_9,phone_7967,tags_24,1667543806,1667179914,{},15,15,1.0,7,3,15,1667041836,1667606274,30757.0,2,15,15,15,0,0,0,0,1.0
user_7968,1ec74c70-5ce4-11ed-8054-0000000021f6,name_7968,1,47,country_0,city_9,phone_7968,tags_4,1667579206,1667476416,{},10,10,1.0,6,3,10,1667057790,1667634600,2431.0,2,10,10,10,0,0,0,0,1.0
user_7969,1ec74df6-5ce4-11ed-8002-00000000002c,name_7969,1,5,country_0,city_2,phone_7969,tags_8,1667604966,1667453857,{},8,8,1.0,4,2,8,1667109838,1667515371,121660.0,0,8,8,8,0,0,0,0,1.0
user_7970,1ec74f72-5ce4-11ed-8025-000000001af6,name_7970,0,57,country_0,city_6,phone_7970,tags_57,1667312022,1667601076,{},9,9,1.0,6,3,9,1667067431,1667603298,33733.0,1,9,9,9,0,0,0,0,1.0
user_7971,1ec750ee-5ce4-11ed-8021-0000000009ee,name_7971,1,69,country_0,city_6,phone_7971,tags_21,1667533684,1667491785,{},6,6,1.0,4,3,6,1667091460,1667627861,9170.0,1,6,6,6,0,0,0,0,1.0
user_7972,1ec7526a-5ce4-11ed-8041-0000000019e3,name_7972,0,83,country_0,city_8,phone_7972,tags_53,1667532090,1667389542,{},10,10,1.0,6,3,10,1667144843,1667528825,108206.0,0,10,10,10,0,0,0,0,1.0
user_7973,1ec753e6-5ce4-11ed-8049-000000001b1a,name_7973,0,77,country_0,city_4,phone_7973,tags_38,1667196877,1667112647,{},8,8,1.0,4,3,8,1667040908,1667555849,81182.0,1,8,8,8,0,0,0,0,1.0
user_7974,1ec75562-5ce4-11ed-8025-000000001681,name_7974,1,28,country_0,city_8,phone_7974,tags_50,1667287250,1667193409,{},9,9,1.0,5,3,9,1667234021,1667626611,10420.0,2,9,9,9,0,0,0,0,1.0
user_7975,1ec756de-5ce4-11ed-8031-00000000092e,name_7975,0,1,country_0,city_6,phone_7975,tags_66,1667614886,1667627675,{},12,12,1.0,5,3,12,1667055618,1667595076,41955.0,2,12,12,12,0,0,0,0,1.0
user_7976,1ec75864-5ce4-11ed-8031-0000000022dc,name_7976,1,31,country_0,city_6,phone_7976,tags_7,1667108093,1667126982,{},13,13,1.0,8,3,13,1667067516,1667619430,17601.0,4,13,13,13,0,0,0,0,1.0
user_7977,1ec759e0-5ce4-11ed-800d-00000000203b,name_7977,1,95,country_0,city_3,phone_7977,tags_12,1667209307,1667433861,{},8,8,1.0,7,3,8,1667085273,1667617907,19124.0,1,8,8,8,0,0,0,0,1.0
user_7978,1ec75b5c-5ce4-11ed-803e-00000000047d,name_7978,0,3,country_0,city_6,phone_7978,tags_6,1667276914,1667227562,{},10,10,1.0,7,3,10,1667048075,1667616652,20379.0,2,10,10,10,0,0,0,0,1.0
user_7979,1ec75ce2-5ce4-11ed-8046-0000000020d1,name_7979,1,35,country_0,city_0,phone_7979,tags_17,1667194611,1667386196,{},5,5,1.0,4,2,5,1667077600,1667579292,57739.0,1,5,5,5,0,0,0,0,1.0
user_7980,1ec75e68-5ce4-11ed-8008-000000002196,name_7980,1,61,country_0,city_2,phone_7980,tags_12,1667466892,1667416871,{},12,12,1.0,6,3,12,1667042876,1667549702,87329.0,0,12,12,12,0,0,0,0,1.0
user_7981,1ec75fe4-5ce4-11ed-8058-0000000015cd,name_7981,0,84,country_0,city_2,phone_7981,tags_78,1667378409,1667399197,{},5,5,1.0,3,1,5,1667177872,1667457343,179688.0,0,5,5,5,0,0,0,0,1.0
user_7982,1ec7616a-5ce4-11ed-8013-0000000014f7,name_7982,1,99,country_0,city_7,phone_7982,tags_15,1667032868,1667119048,{},8,8,1.0,5,3,8,1667139724,1667607338,29693.0,1,8,8,8,0,0,0,0,1.0
user_7983,1ec762e6-5ce4-11ed-8007-0000000003f7,name_7983,0,87,country_0,city_0,phone_7983,tags_38,1667624959,1667446603,{},11,11,1.0,7,3,11,1667067997,1667577294,59737.0,1,11,11,11,0,0,0,0,1.0
user_7984,1ec7646c-5ce4-11ed-8019-000000000be5,name_7984,0,61,country_0,city_4,phone_7984,tags_53,1667564773,1667434971,{},13,13,1.0,7,3,13,1667077004,1667619822,17209.0,3,13,13,13,0,0,0,0,1.0
user_7985,1ec765e8-5ce4-11ed-804b-00000000262b,name_7985,1,60,country_0,city_2,phone_7985,tags_100,1667636038,1667522274,{},15,15,1.0,6,3,15,1667071827,1667546762,90269.0,0,15,15,15,0,0,0,0,1.0
user_7986,1ec7676e-5ce4-11ed-8046-000000002260,name_7986,0,49,country_0,city_5,phone_7986,tags_70,1667547770,1667512607,{},5,5,1.0,3,2,5,1667194825,1667355315,281716.0,0,5,5,5,0,0,0,0,1.0
user_7987,1ec768ea-5ce4-11ed-8013-000000001213,name_7987,1,16,country_0,city_5,phone_7987,tags_78,1667184986,1667492016,{},13,13,1.0,7,3,13,1667050218,1667612674,24357.0,4,13,13,13,0,0,0,0,1.0
user_7988,1ec76a70-5ce4-11ed-8047-000000001070,name_7988,1,22,country_0,city_0,phone_7988,tags_87,1667303853,1667115850,{},14,14,1.0,7,3,14,1667040743,1667600532,36499.0,2,14,14,14,0,0,0,0,1.0
user_7989,1ec76bec-5ce4-11ed-8013-000000001f86,name_7989,0,14,country_0,city_6,phone_7989,tags_78,1667538684,1667069532,{},14,14,1.0,8,3,14,1667042331,1667626344,10687.0,1,14,14,14,0,0,0,0,1.0
user_7990,1ec76d72-5ce4-11ed-804c-00000000245a,name_7990,1,73,country_0,city_0,phone_7990,tags_37,1667264843,1667517309,{},15,15,1.0,7,3,15,1667074199,1667589121,47910.0,1,15,15,15,0,0,0,0,1.0
user_7991,1ec76eee-5ce4-11ed-8040-0000000016b0,name_7991,0,79,country_0,city_1,phone_7991,tags_34,1667105411,1667635677,{},13,13,1.0,7,3,13,1667076291,1667585102,51929.0,1,13,13,13,0,0,0,0,1.0
user_7992,1ec77074-5ce4-11ed-801b-000000000b78,name_7992,1,80,country_0,city_0,phone_7992,tags_48,1667309436,1667287902,{},13,13,1.0,7,3,13,1667050445,1667622240,14791.0,1,13,13,13,0,0,0,0,1.0
user_7993,1ec771f0-5ce4-11ed-800a-000000001d6e,name_7993,1,11,country_0,city_1,phone_7993,tags_62,1667590330,1667298371,{},3,3,1.0,3,2,3,1667194368,1667612484,24547.0,1,3,3,3,0,0,0,0,1.0
user_7994,1ec77376-5ce4-11ed-8063-000000000697,name_7994,0,11,country_0,city_2,phone_7994,tags_55,1667436322,1667271574,{},8,8,1.0,5,3,8,1667203130,1667580397,56634.0,1,8,8,8,0,0,0,0,1.0
user_7995,1ec774fc-5ce4-11ed-8014-000000001848,name_7995,0,33,country_0,city_3,phone_7995,tags_84,1667182778,1667176593,{},11,11,1.0,6,2,11,1667071450,1667547422,89609.0,0,11,11,11,0,0,0,0,1.0
user_7996,1ec77682-5ce4-11ed-801d-0000000021fd,name_7996,1,29,country_0,city_8,phone_7996,tags_30,1667116816,1667487227,{},15,15,1.0,7,3,15,1667072326,1667602957,34074.0,2,15,15,15,0,0,0,0,1.0
user_7997,1ec777fe-5ce4-11ed-8000-000000000765,name_7997,1,9,country_0,city_5,phone_7997,tags_15,1667324041,1667380196,{},9,9,1.0,5,2,9,1667056515,1667603997,33034.0,2,9,9,9,0,0,0,0,1.0
user_7998,1ec77984-5ce4-11ed-8059-000000000980,name_7998,1,14,country_0,city_8,phone_7998,tags_91,1667398017,1667603641,{},16,16,1.0,7,3,16,1667044091,1667603974,33057.0,1,16,16,16,0,0,0,0,1.0
user_7999,1ec77b14-5ce4-11ed-803c-000000000aa6,name_7999,0,79,country_0,city_0,phone_7999,tags_39,1667346330,1667430062,{},10,10,1.0,8,3,10,1667077192,1667611957,25074.0,2,10,10,10,0,0,0,0,1.0
user_8000,1ec77ccc-5ce4-11ed-8056-000000000385,name_8000,1,100,country_0,city_4,phone_8000,tags_2,1667599992,1667379124,{},18,18,1.0,8,3,18,1667067393,1667630367,6664.0,4,18,18,18,0,0,0,0,1.0
user_8001,1ec77e52-5ce4-11ed-8062-000000000a9a,name_8001,1,97,country_0,city_0,phone_8001,tags_57,1667096897,1667220531,{},11,11,1.0,5,3,11,1667116691,1667592357,44674.0,2,11,11,11,0,0,0,0,1.0
user_8002,1ec77fd8-5ce4-11ed-803c-000000002235,name_8002,1,3,country_0,city_4,phone_8002,tags_87,1667555911,1667459682,{},8,8,1.0,4,3,8,1667094418,1667426919,210112.0,0,8,8,8,0,0,0,0,1.0
user_8003,1ec7815e-5ce4-11ed-8034-000000001c85,name_8003,0,49,country_0,city_4,phone_8003,tags_3,1667238291,1667327511,{},10,10,1.0,6,3,10,1667046368,1667556359,80672.0,1,10,10,10,0,0,0,0,1.0
user_8004,1ec782e4-5ce4-11ed-8033-000000000e63,name_8004,0,19,country_0,city_8,phone_8004,tags_6,1667215053,1667429947,{},7,7,1.0,7,3,7,1667145898,1667622497,14534.0,1,7,7,7,0,0,0,0,1.0
user_8005,1ec78596-5ce4-11ed-8005-0000000014dc,name_8005,1,100,country_0,city_7,phone_8005,tags_85,1667372126,1667499050,{},12,12,1.0,7,3,12,1667071985,1667572648,64383.0,2,12,12,12,0,0,0,0,1.0
user_8006,1ec78744-5ce4-11ed-8030-000000000367,name_8006,0,99,country_0,city_7,phone_8006,tags_60,1667481300,1667309873,{},11,11,1.0,7,3,11,1667068425,1667614650,22381.0,3,11,11,11,0,0,0,0,1.0
user_8007,1ec788ca-5ce4-11ed-8004-000000001750,name_8007,0,3,country_0,city_9,phone_8007,tags_15,1667431518,1667154562,{},13,13,1.0,5,3,13,1667123473,1667589599,47432.0,2,13,13,13,0,0,0,0,1.0
user_8008,1ec78a5a-5ce4-11ed-804b-00000000213c,name_8008,1,58,country_0,city_7,phone_8008,tags_68,1667215817,1667110639,{},11,11,1.0,5,3,11,1667043571,1667602497,34534.0,3,11,11,11,0,0,0,0,1.0
user_8009,1ec78bd6-5ce4-11ed-804d-00000000186a,name_8009,0,63,country_0,city_8,phone_8009,tags_46,1667355465,1667043145,{},16,16,1.0,7,3,16,1667072104,1667544856,92175.0,0,16,16,16,0,0,0,0,1.0
user_8010,1ec78d5c-5ce4-11ed-8037-00000000018a,name_8010,1,51,country_0,city_4,phone_8010,tags_62,1667322711,1667255041,{},19,19,1.0,7,3,19,1667035875,1667629740,7291.0,4,19,19,19,0,0,0,0,1.0
user_8011,1ec78ee2-5ce4-11ed-805f-000000000627,name_8011,1,66,country_0,city_0,phone_8011,tags_2,1667598126,1667308904,{},11,11,1.0,7,3,11,1667106486,1667624578,12453.0,4,11,11,11,0,0,0,0,1.0
user_8012,1ec79068-5ce4-11ed-803b-000000002577,name_8012,0,68,country_0,city_0,phone_8012,tags_98,1667493191,1667175710,{},8,8,1.0,6,3,8,1667074786,1667591603,45428.0,1,8,8,8,0,0,0,0,1.0
user_8013,1ec791e4-5ce4-11ed-8004-0000000021de,name_8013,1,54,country_0,city_3,phone_8013,tags_62,1667510136,1667431507,{},5,5,1.0,5,2,5,1667036019,1667558712,78319.0,1,5,5,5,0,0,0,0,1.0
user_8014,1ec79360-5ce4-11ed-8057-000000001e66,name_8014,0,48,country_0,city_7,phone_8014,tags_61,1667362454,1667459353,{},3,3,1.0,3,3,3,1667114015,1667629112,7919.0,2,3,3,3,0,0,0,0,1.0
user_8015,1ec794dc-5ce4-11ed-8064-00000000160e,name_8015,1,18,country_0,city_3,phone_8015,tags_58,1667607706,1667203759,{},9,9,1.0,5,3,9,1667040347,1667581097,55934.0,1,9,9,9,0,0,0,0,1.0
user_8016,1ec79662-5ce4-11ed-804e-000000001c0b,name_8016,1,8,country_0,city_1,phone_8016,tags_30,1667105148,1667591442,{},11,11,1.0,5,3,11,1667080065,1667445804,191227.0,0,11,11,11,0,0,0,0,1.0
user_8017,1ec797de-5ce4-11ed-8060-0000000005a8,name_8017,0,52,country_0,city_4,phone_8017,tags_48,1667114014,1667297303,{},9,9,1.0,6,3,9,1667061721,1667557272,79759.0,1,9,9,9,0,0,0,0,1.0
user_8018,1ec7995a-5ce4-11ed-805a-000000001efd,name_8018,0,17,country_0,city_5,phone_8018,tags_67,1667400292,1667480589,{},12,12,1.0,6,3,12,1667095403,1667534617,102414.0,0,12,12,12,0,0,0,0,1.0
user_8019,1ec79ae0-5ce4-11ed-801b-000000000c1b,name_8019,0,48,country_0,city_8,phone_8019,tags_7,1667088593,1667178406,{},13,13,1.0,7,3,13,1667086738,1667574965,62066.0,1,13,13,13,0,0,0,0,1.0
user_8020,1ec79c5c-5ce4-11ed-8020-0000000021db,name_8020,1,35,country_0,city_1,phone_8020,tags_2,1667089293,1667272144,{},7,7,1.0,5,3,7,1667182528,1667617211,19820.0,2,7,7,7,0,0,0,0,1.0
user_8021,1ec79de2-5ce4-11ed-8020-000000001186,name_8021,1,93,country_0,city_2,phone_8021,tags_7,1667398481,1667464859,{},10,10,1.0,6,3,10,1667058207,1667623828,13203.0,1,10,10,10,0,0,0,0,1.0
user_8022,1ec79f5e-5ce4-11ed-800c-0000000016aa,name_8022,0,67,country_0,city_6,phone_8022,tags_40,1667566272,1667106552,{},6,6,1.0,4,2,6,1667112194,1667540533,96498.0,0,6,6,6,0,0,0,0,1.0
user_8023,1ec7a0ee-5ce4-11ed-8048-0000000015a7,name_8023,0,14,country_0,city_2,phone_8023,tags_86,1667603319,1667140041,{},10,10,1.0,5,3,10,1667111025,1667485142,151889.0,0,10,10,10,0,0,0,0,1.0
user_8024,1ec7a26a-5ce4-11ed-802f-00000000012b,name_8024,1,22,country_0,city_4,phone_8024,tags_3,1667167288,1667096614,{},12,12,1.0,6,3,12,1667048185,1667603282,33749.0,4,12,12,12,0,0,0,0,1.0
user_8025,1ec7a3f0-5ce4-11ed-8018-0000000020c9,name_8025,0,68,country_0,city_1,phone_8025,tags_0,1667331768,1667258839,{},6,6,1.0,4,2,6,1667192999,1667602298,34733.0,2,6,6,6,0,0,0,0,1.0
user_8026,1ec7a576-5ce4-11ed-804e-0000000009af,name_8026,0,55,country_0,city_4,phone_8026,tags_9,1667054263,1667323367,{},11,11,1.0,5,3,11,1667128755,1667601096,35935.0,3,11,11,11,0,0,0,0,1.0
user_8027,1ec7a6f2-5ce4-11ed-8030-000000000462,name_8027,1,31,country_0,city_4,phone_8027,tags_93,1667334151,1667216086,{},10,10,1.0,7,3,10,1667069972,1667578380,58651.0,1,10,10,10,0,0,0,0,1.0
user_8028,1ec7a878-5ce4-11ed-8009-00000000215b,name_8028,1,78,country_0,city_3,phone_8028,tags_25,1667245929,1667440634,{},12,12,1.0,6,3,12,1667121770,1667562802,74229.0,1,12,12,12,0,0,0,0,1.0
user_8029,1ec7a9fe-5ce4-11ed-800c-000000001959,name_8029,0,77,country_0,city_9,phone_8029,tags_57,1667280675,1667123099,{},7,7,1.0,5,3,7,1667105620,1667536066,100965.0,0,7,7,7,0,0,0,0,1.0
user_8030,1ec7ab7a-5ce4-11ed-803a-00000000013a,name_8030,0,10,country_0,city_5,phone_8030,tags_95,1667174568,1667219524,{},10,10,1.0,7,3,10,1667096424,1667632504,4527.0,3,10,10,10,0,0,0,0,1.0
user_8031,1ec7ad00-5ce4-11ed-8055-000000000d83,name_8031,1,38,country_0,city_3,phone_8031,tags_23,1667145762,1667042691,{},8,8,1.0,4,3,8,1667157253,1667588316,48715.0,1,8,8,8,0,0,0,0,1.0
user_8032,1ec7ae7c-5ce4-11ed-8028-000000002570,name_8032,0,9,country_0,city_3,phone_8032,tags_45,1667222193,1667093961,{},7,7,1.0,6,3,7,1667143866,1667615216,21815.0,2,7,7,7,0,0,0,0,1.0
user_8033,1ec7b002-5ce4-11ed-803d-0000000002e0,name_8033,0,15,country_0,city_9,phone_8033,tags_34,1667411511,1667358908,{},7,7,1.0,6,3,7,1667115655,1667588440,48591.0,1,7,7,7,0,0,0,0,1.0
user_8034,1ec7b17e-5ce4-11ed-8057-000000000f85,name_8034,1,68,country_0,city_1,phone_8034,tags_51,1667473751,1667037576,{},12,12,1.0,6,3,12,1667079657,1667499364,137667.0,0,12,12,12,0,0,0,0,1.0
user_8035,1ec7b2fa-5ce4-11ed-8038-0000000020df,name_8035,1,40,country_0,city_7,phone_8035,tags_44,1667177704,1667122454,{},12,12,1.0,7,3,12,1667049814,1667621739,15292.0,2,12,12,12,0,0,0,0,1.0
user_8036,1ec7b48a-5ce4-11ed-8059-000000000cbe,name_8036,0,8,country_0,city_1,phone_8036,tags_22,1667261117,1667144306,{},7,7,1.0,4,2,7,1667092352,1667548583,88448.0,0,7,7,7,0,0,0,0,1.0
user_8037,1ec7b606-5ce4-11ed-8061-0000000009a2,name_8037,1,68,country_0,city_4,phone_8037,tags_20,1667042730,1667425358,{},8,8,1.0,4,3,8,1667061216,1667509762,127269.0,0,8,8,8,0,0,0,0,1.0
user_8038,1ec7b782-5ce4-11ed-8004-000000000852,name_8038,0,6,country_0,city_3,phone_8038,tags_41,1667069397,1667548688,{},8,8,1.0,5,3,8,1667067047,1667579972,57059.0,3,8,8,8,0,0,0,0,1.0
user_8039,1ec7b908-5ce4-11ed-8040-000000002562,name_8039,0,48,country_0,city_2,phone_8039,tags_29,1667331738,1667568411,{},15,15,1.0,7,3,15,1667037786,1667629521,7510.0,3,15,15,15,0,0,0,0,1.0
user_8040,1ec7ba8e-5ce4-11ed-8029-000000000af1,name_8040,1,54,country_0,city_7,phone_8040,tags_94,1667585485,1667585630,{},8,8,1.0,6,3,8,1667256708,1667612914,24117.0,3,8,8,8,0,0,0,0,1.0
